duration,local_orig,ts,IP Address,uid,id_orig_port,id_resp_host,id_resp_port,orig_ip_bytes,local_resp,orig_mac,orig_bytes,resp_ip_bytes,resp_mac,proto,missed_bytes,service,orig_pkts,history,resp_bytes,conn_state,resp_pkts,resp_geoip.timezone,resp_geoip.area_code,resp_geoip.continent_code,resp_geoip.real_region_name,resp_geoip.ip,resp_geoip.country_name,resp_geoip.latitude,resp_geoip.country_code2,resp_geoip.longitude,resp_geoip.dma_code,resp_geoip.city_name,resp_geoip.country_code3,resp_geoip.postal_code
0,T,1478035030,130.134.19.83,CdNvvE4BXSpLGdtHDj,44877,93.184.216.180,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,0,NA,NA,93.184.216.180,United States,38,US,-97,0,NA,USA,NA
0,T,1478035243,130.134.19.52,Cqvrd827goUc307e6f,42169,52.84.75.73,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,302,NA,Delaware,52.84.75.73,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478035056,130.134.19.3,CeX9gh2hig11JPDpWh,39212,52.206.149.104,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,302,NA,Delaware,52.206.149.104,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478035096,130.134.19.106,C45EUs2qgQnLQC2k08,42533,52.54.201.164,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,302,NA,Delaware,52.54.201.164,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478035057,130.134.19.42,CXtKmW1X1WkCQvBeff,39709,52.86.123.109,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,302,NA,Delaware,52.86.123.109,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478035068,130.134.19.100,C42gWF2Q2YMobugnk6,38296,52.3.158.2,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,302,NA,Delaware,52.3.158.2,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478035239,130.134.19.39,CPAbDa2VG7WWQdEqIi,44878,93.184.216.180,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,NA,0,NA,NA,93.184.216.180,United States,38,US,-97,0,NA,USA,NA
0,T,1478035263,130.134.19.72,CqzmUzsuCX42y8Rnf,45610,216.58.194.70,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.70,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478035305,130.134.19.24,CDXCSu16BMgWWYcSFe,46790,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478035248,130.134.19.93,CjEYOL1ggpjArMyf4g,47495,54.175.95.86,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.175.95.86,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478035249,130.134.19.96,CIgBWqmGaXYQxxNwh,40317,52.54.252.165,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,302,NA,Delaware,52.54.252.165,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478035952,130.134.19.127,CmlqDL2X5H9xdj79W,41641,50.19.218.211,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478038095,130.134.19.60,CH3mNW1P3EX6PBj1G9,48697,50.19.218.211,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478038531,130.134.19.61,Cs4iu63k6RxugMykN9,39320,50.19.218.211,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478039105,130.134.19.108,CcKRVUPJw4WA3XZ3k,41167,50.19.248.225,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.248.225,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478039581,130.134.19.28,CBrjHp1dUywqz4bjnj,38684,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478039768,130.134.19.9,CJcxw229lTuu0Yqsxf,38684,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478040114,130.134.19.115,CRXlKE5ZFhFlggxjc,42113,50.19.248.225,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.248.225,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478041105,130.134.19.90,CVjMwd4jjyHArfOOi5,37625,50.19.218.211,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478040579,130.134.19.81,C2jqF5rLSWnrE3Ase,37625,50.19.218.211,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478041657,130.134.19.118,CuETKx4X6z4e4SK743,40626,216.58.194.78,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478042842,130.134.19.64,CEulqR2Uig8U936ka6,44977,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478042918,130.134.19.43,Cs9BpS1tfzJ2XndGlh,44977,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478043046,130.134.19.78,CWVZ2K3Yo5NaOuAJ22,41154,216.58.218.170,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.218.170,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478042997,130.134.19.67,CZkgAXpiPLZ6QF3Bk,41154,216.58.218.170,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.218.170,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478043017,130.134.19.47,CVraRexSG0AYOkTpi,41154,216.58.218.170,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.218.170,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478043038,130.134.19.88,CR1FJq3moa9v6APhj8,45092,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478050536,130.134.19.61,CmkgNA1VlD13a5Eh4c,46388,50.19.248.225,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.248.225,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478050610,130.134.19.147,C6vkjb33wvuwZKuIIf,46388,50.19.248.225,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.248.225,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478096279,130.134.19.8,CYlHIB2yPXmMlCALn7,60903,216.58.194.68,443,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.68,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478097134,130.134.19.96,C1eWwQ1eMnXDFdClqg,52568,216.58.194.78,80,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478097149,130.134.19.70,CBw8571xJQa1U3ukg3,52568,216.58.194.78,80,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478097151,130.134.19.38,C8MzeS2tjHw8CJz986,57076,216.58.194.78,80,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478097267,130.134.19.20,CPuBCpY6O5JFYM8Yf,46251,216.58.194.69,443,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.69,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478097454,130.134.19.4,CCHsac3bDXM48Gri3a,60914,216.58.194.68,443,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.68,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478098186,130.134.19.104,CpOvH53vdfPsGTpBT9,41164,216.58.194.78,80,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478098209,130.134.19.83,CnSvbv1X3Ye4Rmwqf6,41164,216.58.194.78,80,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478098278,130.134.19.26,CE33tv1Bdn0mMTS1Sl,59198,216.58.194.78,80,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478099776,130.134.19.75,CEmuvt3URsA1092pu1,43899,216.58.218.170,443,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.218.170,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478100885,130.134.19.74,CofqjD1E5aGn3Uoydb,48392,50.19.248.225,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.248.225,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478101078,130.134.19.65,CrlVaG1ZknHgqwbQyj,47990,216.58.194.78,80,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478101316,130.134.19.93,Cjh09k30zNUJ26Hbs9,53516,216.58.194.78,80,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478101614,130.134.19.99,ChEae33ojvhBQguzKa,39787,216.58.194.78,80,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478101555,130.134.19.10,C458Mh2lPuXwp5ARFb,47515,50.19.218.211,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478105667,130.134.19.6,CuNIm924UVwd3OwZ0f,44939,216.58.194.78,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478105896,130.134.19.22,C7gcDr3vcysvJBWVq1,43130,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478107996,130.134.19.63,CmByh32ugbbRuSn7Je,45037,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478107996,130.134.19.62,CyQ8OjlzRsRB8x301,49092,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478108411,130.134.19.114,CvoFOI2Mc0oKDIjjec,45037,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478108582,130.134.19.143,CPYjv735OxDSu5afB,37536,50.19.248.225,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.248.225,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478108648,130.134.19.103,CZSpKu3lH4MUQojeA1,40666,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478108587,130.134.19.132,CM66q34Egw2DM7L29h,37536,50.19.248.225,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.248.225,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478109089,130.134.19.99,CCbcMl2M4Gr7jhmkR3,45683,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478111790,130.134.19.110,CkbXwT1akhFVUPMecj,47663,50.19.218.211,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478111586,130.134.19.56,CcwV8g4vy5nbFJqeLa,47663,50.19.218.211,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478112137,130.134.19.114,ChvLaw2Kr0vA287537,47663,50.19.218.211,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478112138,130.134.19.60,C14Aqg4UBZ33sbXpS5,45815,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478112760,130.134.19.63,CU4Q002J6KxKVMJTCg,37712,50.19.248.225,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.248.225,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478112737,130.134.19.38,CP4LN93hnRvchA9jGf,37224,50.19.218.211,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478113033,130.134.19.72,CF9SYFZYJhfqVfaIb,44036,52.91.119.132,443,40,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,302,NA,Delaware,52.91.119.132,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478113030,130.134.19.83,CTRlZg1fWyrH12m3zd,39298,52.71.57.72,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,302,NA,Delaware,52.71.57.72,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478113021,130.134.19.33,Cz9jtoJLQduwrL8Hh,39298,52.71.57.72,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,302,NA,Delaware,52.71.57.72,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478113478,130.134.19.10,CbK7qWjkpWu8drGZj,43182,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478113634,130.134.19.40,CcB701nibSbAcG5Qi,42066,50.19.218.211,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478127544,130.134.19.94,CV8fHP2kiUp8stSXA5,40399,50.19.218.211,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478185006,130.134.19.56,CyQJGf2eluusKXDOMd,46263,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478188518,130.134.19.98,CzRaSW2aDG9aGq15wa,39038,54.221.192.185,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
0,T,1478188557,130.134.19.83,CpTsWD2gbWLc1cZue5,43728,50.19.248.225,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.248.225,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478189477,130.134.19.30,CHSSOZ1NrD8RU753Gf,47515,50.19.248.225,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,F,0,SH,0,America/New_York,703,NA,Virginia,50.19.248.225,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0,T,1478024132,130.134.19.17,CmqTrv4kJFOWuJzwU3,41258,216.58.194.68,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,America/Los_Angeles,650,NA,California,216.58.194.68,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478024132,130.134.19.120,CZ89P019lhPeL0qkkk,41259,216.58.194.68,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,America/Los_Angeles,650,NA,California,216.58.194.68,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478024278,130.134.19.147,CTtM0QQLRTEYNxB6b,44848,72.30.203.224,443,135,F,9c:d9:17:40:bf:f8,31,0,08:bd:43:8a:7d:59,tcp,0,NA,2,DR,0,RSTOS0,0,America/Los_Angeles,408,NA,California,72.30.203.224,United States,37.4249,US,-122.0074,807,Sunnyvale,USA,CA
0,T,1478099928,130.134.19.83,CmJWDR3ISxvTF6KIWa,56630,52.203.133.63,443,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,America/New_York,302,NA,Delaware,52.203.133.63,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478099928,130.134.19.70,CnXEdC3KHSNGDGCyE2,46217,52.203.133.63,443,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,America/New_York,302,NA,Delaware,52.203.133.63,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478099928,130.134.19.30,CZNXh03j5UCY6UWwng,55446,52.203.133.63,443,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,America/New_York,302,NA,Delaware,52.203.133.63,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478108494,130.134.19.54,CUK5Yp28aHo1vXFZf,38047,138.108.7.20,443,135,F,9c:d9:17:40:bf:f8,31,0,08:bd:43:8a:7d:59,tcp,0,NA,2,DR,0,RSTOS0,0,America/New_York,203,NA,Connecticut,138.108.7.20,United States,41.3158,US,-73.1354,501,Shelton,USA,CT
0,T,1478190467,130.134.19.58,C8ouxDIPYZkBd9Pol,51471,52.21.239.185,443,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,America/New_York,302,NA,Delaware,52.21.239.185,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
0,T,1478024132,130.134.19.135,CrUWQ64Y9oO2IzTmB6,41256,216.58.194.68,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,America/Los_Angeles,650,NA,California,216.58.194.68,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0,T,1478024126,130.134.19.146,C2GZNh1YeTAGsQYdyd,37149,96.7.16.231,80,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,America/New_York,617,NA,Massachusetts,96.7.16.231,United States,42.3626,US,-71.0843,506,Cambridge,USA,MA
0,T,1478034422,130.134.19.66,COEvUv1ZKQiTnsZMOl,37430,208.80.153.224,443,52,F,9c:d9:17:40:bf:f8,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,America/Los_Angeles,415,NA,California,208.80.153.224,United States,37.7898,US,-122.3942,807,San Francisco,USA,CA
0,T,1478035290,130.134.19.97,C5HJEg1dvJ6p7o1Wc8,41707,206.190.57.60,443,135,F,9c:d9:17:40:bf:f8,31,0,08:bd:43:8a:7d:59,tcp,0,NA,2,DR,0,RSTOS0,0,America/Los_Angeles,408,NA,California,206.190.57.60,United States,37.4249,US,-122.0074,807,Sunnyvale,USA,CA
0,T,1478098571,130.134.19.85,CydxmX30yBQ9HXA1f8,59715,52.205.82.89,443,52,F,10:a5:d0:4b:03:94,0,0,08:bd:43:8a:7d:59,tcp,0,NA,1,R,0,RSTOS0,0,America/New_York,302,NA,Delaware,52.205.82.89,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
5E-06,F,1478097426,83.243.56.0,CFtv9m3bXIU9GsfYk9,143,ff02::16,0,152,F,9c:d9:17:40:bf:f8,40,0,33:33:00:00:00:16,icmp,0,NA,2,-,0,OTH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7E-06,F,1478186835,62.204.64.0,CNyjzG1SSfxh7uKsDb,135,ff02::1:ff40:bff8,136,128,F,9c:d9:17:40:bf:f8,32,0,33:33:ff:40:bf:f8,icmp,0,NA,2,-,0,OTH,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
